,ds,region,current_cases,new_cases,cases_7_day_avg,population_2010,cases_per_100k_7_day_avg
1048,2020-04-06,Westside,585.0,26.0,39.14,529427.0,7.392898359924976
1049,2020-04-07,Westside,626.0,41.0,37.57,529427.0,7.096351338333708
1050,2020-04-08,Westside,649.0,23.0,34.71,529427.0,6.55614466205917
1051,2020-04-09,Westside,665.0,16.0,32.57,529427.0,6.15193407211948
1052,2020-04-10,Westside,690.0,25.0,29.43,529427.0,5.558840028936945
1053,2020-04-11,Westside,714.0,24.0,27.57,529427.0,5.207516805905252
1054,2020-04-12,Westside,720.0,6.0,23.0,529427.0,4.344319424585448
1055,2020-04-13,Westside,730.0,10.0,20.71,529427.0,3.911776316659332
1056,2020-04-14,Westside,747.0,17.0,17.29,529427.0,3.2657949065687997
1057,2020-04-15,Westside,769.0,22.0,17.14,529427.0,3.2374623885823732
1058,2020-04-16,Westside,782.0,13.0,16.71,529427.0,3.15624250368795
1059,2020-04-17,Westside,797.0,15.0,15.29,529427.0,2.8880280000831084
1060,2020-04-18,Westside,820.0,23.0,15.14,529427.0,2.859695482096682
1061,2020-04-19,Westside,832.0,12.0,16.0,529427.0,3.022135251885529
1062,2020-04-20,Westside,904.0,72.0,24.86,529427.0,4.695642647617141
1063,2020-04-21,Westside,964.0,60.0,31.0,529427.0,5.855387050528212
1064,2020-04-22,Westside,998.0,34.0,32.71,529427.0,6.178377755573479
1065,2020-04-23,Westside,1036.0,38.0,36.29,529427.0,6.854580518182866
1066,2020-04-24,Westside,1056.0,20.0,37.0,529427.0,6.988687769985286
1067,2020-04-25,Westside,1068.0,12.0,35.43,529427.0,6.692140748394018
1068,2020-04-26,Westside,1081.0,13.0,35.57,529427.0,6.718584431848017
1069,2020-04-27,Westside,1097.0,16.0,27.57,529427.0,5.207516805905252
1070,2020-04-28,Westside,1118.0,21.0,22.0,529427.0,4.155435971342603
1071,2020-04-29,Westside,1140.0,22.0,20.29,529427.0,3.8324452662973365
1072,2020-04-30,Westside,1163.0,23.0,18.14,529427.0,3.426345841825219
1073,2020-05-01,Westside,1222.0,59.0,23.71,529427.0,4.478426676387868
1074,2020-05-03,Westside,1275.0,53.0,29.57,529427.0,5.585283712390943
1075,2020-05-04,Westside,1297.0,22.0,30.86,529427.0,5.828943367074214
1076,2020-05-05,Westside,1341.0,44.0,34.86,529427.0,6.584477180045596
1077,2020-05-06,Westside,1371.0,30.0,36.14,529427.0,6.826248000196439
1078,2020-05-07,Westside,1400.0,29.0,37.14,529427.0,7.015131453439285
1079,2020-05-08,Westside,1416.0,16.0,36.14,529427.0,6.826248000196439
1080,2020-05-09,Westside,1437.0,21.0,30.71,529427.0,5.8006108490877875
1081,2020-05-10,Westside,1465.0,28.0,27.14,529427.0,5.1262969210108285
1082,2020-05-11,Westside,1483.0,18.0,26.57,529427.0,5.018633352662407
1083,2020-05-12,Westside,1505.0,22.0,23.43,529427.0,4.425539309479872
1084,2020-05-13,Westside,1542.0,37.0,24.43,529427.0,4.614422762722717
1085,2020-05-14,Westside,1566.0,24.0,23.71,529427.0,4.478426676387868
1086,2020-05-15,Westside,1592.0,26.0,25.14,529427.0,4.748530014525137
1087,2020-05-16,Westside,1620.0,28.0,26.14,529427.0,4.937413467767983
1088,2020-05-17,Westside,1641.0,21.0,25.14,529427.0,4.748530014525137
1089,2020-05-18,Westside,1650.0,9.0,23.86,529427.0,4.506759194374295
1090,2020-05-19,Westside,1667.0,17.0,23.14,529427.0,4.370763108039447
1091,2020-05-20,Westside,1689.0,22.0,21.0,529427.0,3.966552518099757
1092,2020-05-21,Westside,1713.0,24.0,21.0,529427.0,3.966552518099757
1093,2020-05-22,Westside,1746.0,33.0,22.0,529427.0,4.155435971342603
1094,2020-05-23,Westside,1781.0,35.0,23.0,529427.0,4.344319424585448
1095,2020-05-24,Westside,1811.0,30.0,24.29,529427.0,4.5879790792687185
1096,2020-05-25,Westside,1838.0,27.0,26.86,529427.0,5.073409554102832
1097,2020-05-26,Westside,1879.0,41.0,30.29,529427.0,5.721279798725792
1098,2020-03-30,nan,0.0,0.0,,,
1099,2020-03-31,nan,0.0,0.0,,,
1100,2020-04-01,nan,0.0,0.0,,,
1101,2020-04-02,nan,0.0,0.0,,,
1102,2020-04-03,nan,11.0,11.0,,,
1103,2020-04-04,nan,17.0,6.0,,,
1104,2020-04-05,nan,0.0,-17.0,0.0,,
1105,2020-04-06,nan,0.0,0.0,0.0,,
1106,2020-04-07,nan,0.0,0.0,0.0,,
1107,2020-04-08,nan,0.0,0.0,0.0,,
1108,2020-04-09,nan,0.0,0.0,0.0,,
1109,2020-04-10,nan,0.0,0.0,-1.57,,
1110,2020-04-11,nan,0.0,0.0,-2.43,,
1111,2020-04-12,nan,0.0,0.0,0.0,,
1112,2020-04-13,nan,0.0,0.0,0.0,,
1113,2020-04-14,nan,0.0,0.0,0.0,,
1114,2020-04-15,nan,0.0,0.0,0.0,,
1115,2020-04-16,nan,5.0,5.0,0.71,,
1116,2020-04-17,nan,6.0,1.0,0.86,,
1117,2020-04-18,nan,6.0,0.0,0.86,,
1118,2020-04-19,nan,6.0,0.0,0.86,,
1119,2020-04-20,nan,7.0,1.0,1.0,,
1120,2020-04-21,nan,6.0,-1.0,0.86,,
1121,2020-04-22,nan,6.0,0.0,0.86,,
1122,2020-04-23,nan,6.0,0.0,0.14,,
1123,2020-04-24,nan,6.0,0.0,0.0,,
1124,2020-04-25,nan,109.0,103.0,14.71,,
1125,2020-04-26,nan,114.0,5.0,15.43,,
1126,2020-04-27,nan,144.0,30.0,19.57,,
1127,2020-04-28,nan,146.0,2.0,20.0,,
1128,2020-04-29,nan,157.0,11.0,21.57,,
1129,2020-04-30,nan,165.0,8.0,22.71,,
1130,2020-05-01,nan,172.0,7.0,23.71,,
1131,2020-05-03,nan,202.0,30.0,13.29,,
1132,2020-05-04,nan,232.0,30.0,16.86,,
1133,2020-05-05,nan,234.0,2.0,12.86,,
1134,2020-05-06,nan,255.0,21.0,15.57,,
1135,2020-05-07,nan,275.0,20.0,16.86,,
1136,2020-05-08,nan,164.0,-111.0,-0.14,,
1137,2020-05-09,nan,173.0,9.0,0.14,,
1138,2020-05-10,nan,174.0,1.0,-4.0,,
1139,2020-05-11,nan,181.0,7.0,-7.29,,
1140,2020-05-12,nan,190.0,9.0,-6.29,,
1141,2020-05-13,nan,210.0,20.0,-6.43,,
1142,2020-05-14,nan,214.0,4.0,-8.71,,
1143,2020-05-15,nan,216.0,2.0,7.43,,
1144,2020-05-16,nan,221.0,5.0,6.86,,
1145,2020-05-17,nan,229.0,8.0,7.86,,
1146,2020-05-18,nan,229.0,0.0,6.86,,
1147,2020-05-19,nan,232.0,3.0,6.0,,
1148,2020-05-20,nan,238.0,6.0,4.0,,
1149,2020-05-21,nan,247.0,9.0,4.71,,
1150,2020-05-22,nan,257.0,10.0,5.86,,
1151,2020-05-23,nan,264.0,7.0,6.14,,
1152,2020-05-24,nan,268.0,4.0,5.57,,
1153,2020-05-25,nan,278.0,10.0,7.0,,
1154,2020-05-26,nan,283.0,5.0,7.29,,
